HEHOUSUT,HWHHWGT,GTMETSTA,HEFAMINC,HRNUMHOU,HRHTYPE,PRTAGE,PEMARITL,PENATVTY,PRINUSYR,PRHRUSL,HUBUS,PEMJOT,PEMJNUM,PEHRFTPT,PEHRACTT,PRAGNA,PRNMCHLD,PECYC,PECERT1,target,PRCITSHP_2,PRCITSHP_3,PRCITSHP_4,PRCITSHP_5,PEHRRSN2_1,PEHRRSN2_2,PEHRRSN2_3,PEHRRSN2_4,PEHRRSN2_5,PEHRRSN2_6,PEHRRSN2_7,PRMJIND1_2,PRMJIND1_3,PRMJIND1_4,PRMJIND1_5,PRMJIND1_6,PRMJIND1_7,PRMJIND1_8,PRMJIND1_9,PRMJIND1_10,PRMJIND1_11,PRMJIND1_12,PRMJIND1_13,PRMJOCC1_2,PRMJOCC1_3,PRMJOCC1_4,PRMJOCC1_5,PRMJOCC1_6,PRMJOCC1_7,PRMJOCC1_8,PRMJOCC1_9,PRMJOCC1_10,PESEX_2,PEEDUCA_40,PEEDUCA_41,PEEDUCA_42,PEEDUCA_43,PEEDUCA_44,PEEDUCA_45,PEEDUCA_46,PTDTRACE_1,PTDTRACE_3,PEHSPNON_2,population,case_delta,party,percent_red,pop_density
1,14519209,1,15,2,1,33,1,0,22,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,37950170,1,13,4,4,30,0,0,13,6,1,2,1,-1,-1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,13325589,1,14,3,1,38,1,1,0,6,0,2,1,-1,50,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,9104405,1,13,1,6,41,0,1,0,4,0,2,1,-1,40,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,12822623,1,14,2,1,39,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,11051866,1,14,3,1,48,1,1,0,3,1,2,1,1,10,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,9931945,1,16,5,1,50,1,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,10463035,1,12,1,6,61,0,1,0,2,1,2,1,0,5,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,9931945,1,15,3,4,52,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,12439223,1,14,3,4,60,0,0,18,4,0,2,1,-1,40,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,10657248,1,16,2,1,65,1,1,0,4,1,1,2,-1,60,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,18256961,1,9,3,4,47,0,1,0,4,0,2,1,-1,40,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,13325589,1,13,3,1,38,1,1,0,3,0,2,1,-1,38,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,16849909,1,12,2,1,29,1,0,13,4,0,2,1,-1,24,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,10458663,1,15,3,1,56,1,1,0,3,0,2,1,-1,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,12583832,1,11,2,1,64,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,10924863,1,16,4,1,45,1,1,0,4,0,2,1,-1,40,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,10435288,1,13,3,1,61,1,1,0,4,0,2,1,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,10924863,1,14,4,4,46,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,13172457,1,16,4,1,36,1,1,0,5,0,2,1,-1,45,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,26125947,1,15,3,1,36,1,1,0,4,0,2,1,-1,40,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
0,9685930,1,12,1,6,57,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,10338476,1,7,2,7,58,0,1,0,3,1,2,1,-1,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,17940215,1,7,1,7,21,0,1,0,4,0,1,2,-1,55,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,13979099,1,13,1,6,55,0,1,0,4,0,2,1,-1,40,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,10924863,1,14,4,1,46,1,1,0,4,0,2,1,-1,-1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,36456730,1,12,3,1,38,1,0,11,4,0,2,1,-1,1,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,13109003,1,14,2,1,65,1,0,10,4,0,2,1,-1,40,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,10458663,1,14,2,4,58,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,973764.0,10982.860215053763,0.0,39.78172075543807,475.0
1,68485503,1,16,4,1,37,1,1,0,6,0,2,1,-1,60,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,56630439,1,10,2,1,34,1,1,0,3,0,2,1,1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,47067365,1,14,2,1,59,1,1,0,5,0,2,1,-1,68,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,68644792,1,15,3,1,41,1,0,6,1,1,2,1,-1,-1,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,83062363,1,7,1,6,49,0,0,22,4,1,2,1,-1,-1,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,62123397,1,14,1,7,61,0,1,0,6,0,2,1,-1,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,53130151,1,11,1,7,59,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,55715310,1,15,1,7,68,0,1,0,4,1,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,73595104,1,14,2,1,51,1,0,9,3,0,2,1,1,40,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,74964280,1,15,3,7,54,0,1,0,5,0,2,1,-1,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,53033886,1,7,1,6,49,0,1,0,4,0,2,1,-1,40,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,56588225,1,15,2,3,55,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,76666933,1,14,3,4,49,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,108846605,1,12,2,4,31,0,1,0,3,0,1,2,-1,38,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
0,55189131,1,13,2,1,59,1,1,0,2,0,2,1,-1,32,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,64621081,1,8,4,4,58,0,0,13,4,0,2,1,-1,40,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,77460412,1,13,2,3,52,0,0,15,4,0,2,1,-1,22,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,84024544,1,8,3,1,29,1,0,25,2,0,2,1,-1,20,0,1,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,71566568,1,12,1,6,37,0,1,0,6,0,2,1,-1,50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,75370764,1,16,2,4,52,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,52948806,1,13,1,6,53,0,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,76312009,1,15,1,7,52,0,1,0,6,0,2,1,-1,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,112961538,1,4,1,6,29,0,0,24,4,0,2,1,-1,40,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,60548310,1,12,4,1,34,1,1,0,5,0,2,1,-1,45,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,79876306,1,14,2,3,25,0,1,0,4,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,52205027,1,16,3,1,53,1,1,0,2,0,2,1,-1,30,0,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,46261414,1,14,1,7,72,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,56485974,1,10,3,1,61,1,1,0,1,1,2,1,-1,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,72180979,1,13,1,6,60,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,78867431,1,14,2,1,54,1,0,8,4,0,2,1,-1,40,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,52164782,1,16,3,4,63,0,0,26,6,0,2,1,-1,50,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,62425049,1,6,3,1,46,1,0,19,2,0,2,1,-1,26,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,84479450,1,15,5,1,35,1,0,13,6,1,2,1,-1,-1,0,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,84321101,1,13,3,4,62,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,55048219,1,13,2,1,58,1,1,0,4,1,2,1,-1,16,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,43581177,1,11,3,6,79,0,1,0,3,0,2,1,1,35,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,62819705,1,13,1,7,64,0,1,0,5,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,57610669,1,16,4,1,42,1,0,13,4,0,2,1,-1,40,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,47437977,1,3,1,7,72,0,1,0,6,1,2,1,-1,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,91381326,1,13,3,1,34,1,0,17,6,1,2,1,-1,55,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,102244574,1,7,6,1,37,1,0,25,4,0,2,1,-1,40,0,2,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,102204416,1,10,1,7,35,0,1,0,4,0,2,1,-1,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,83900079,1,14,3,1,40,1,0,17,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,58646410,1,16,4,1,43,1,1,0,3,1,2,1,1,25,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,72255205,1,16,4,1,42,1,1,0,4,0,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,71047654,1,14,5,1,53,1,1,0,2,0,1,2,-1,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,52425396,1,15,5,3,49,0,1,0,4,0,2,1,-1,40,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,62232835,1,15,3,1,46,1,0,10,4,1,2,1,-1,60,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,43907898,1,13,3,1,32,1,1,0,3,1,2,1,1,40,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,102204416,1,5,1,7,37,0,0,20,4,0,2,1,-1,40,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,74226510,1,14,1,7,39,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,51694444,1,12,1,7,54,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
1,45243946,1,9,1,7,78,0,0,21,4,0,2,1,-1,40,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,21477737.0,292035.7440860215,1.0,51.17356852917547,364.0
